,player_id,player_name,team,start,end
0,817057,DeMar DeRozan,Chicago Bulls,2021-08-02,
1,817057,DeMar DeRozan,San Antonio Spurs,2018-07-17,2021-08-02
2,817057,DeMar DeRozan,Toronto Raptors,2009-06-24,2018-07-17
0,817218,Zach LaVine,Chicago Bulls,2017-06-22,
1,817218,Zach LaVine,Minnesota Timberwolves,2014-06-25,2017-06-22
0,1133917,Carlik Jones,Chicago Bulls,2023-02-14,
1,1133917,Carlik Jones,Texas Legends,2022-01-10,2023-02-14
2,1133917,Carlik Jones,Denver Nuggets,2022-01-02,2022-01-10
0,885217,Lonzo Ball,Chicago Bulls,2021-08-01,
1,885217,Lonzo Ball,New Orleans Pelicans,2019-06-14,2021-08-01
2,885217,Lonzo Ball,Los Angeles Lakers,2017-06-21,2019-06-14
0,817423,Nikola Vučević,Chicago Bulls,2021-03-24,
1,817423,Nikola Vučević,Orlando Magic,2012-08-09,2021-03-24
2,817423,Nikola Vučević,Philadelphia 76ers,2011-06-22,2012-08-09
0,1092881,Patrick Williams,Chicago Bulls,2020-12-02,
0,1133911,Ayo Dosunmu,Chicago Bulls,2021-07-28,
0,816989,Patrick Beverley,Chicago Bulls,2023-02-20,
1,816989,Patrick Beverley,Orlando Magic,2023-02-08,2023-02-20
2,816989,Patrick Beverley,Los Angeles Lakers,2022-08-24,2023-02-08
3,816989,Patrick Beverley,Utah Jazz,2022-06-30,2022-08-24
4,816989,Patrick Beverley,Minnesota Timberwolves,2021-08-16,2022-06-30
5,816989,Patrick Beverley,Memphis Grizzlies,2021-08-15,2021-08-16
6,816989,Patrick Beverley,Los Angeles Clippers,2017-06-28,2021-08-15
7,816989,Patrick Beverley,Houston Rockets,2013-01-06,2017-06-28
0,989015,Coby White,Chicago Bulls,2019-06-19,
0,855801,Alex Caruso,Chicago Bulls,2021-08-02,
1,855801,Alex Caruso,Los Angeles Lakers,2017-07-12,2021-08-02
0,954825,Javonte Green,Chicago Bulls,2021-03-24,
1,954825,Javonte Green,Boston Celtics,2019-07-25,2021-03-24
0,855985,Derrick Jones Jr.,Chicago Bulls,2021-08-26,
1,855985,Derrick Jones Jr.,Portland Trail Blazers,2020-11-22,2021-08-26
2,855985,Derrick Jones Jr.,Miami Heat,2017-12-30,2020-11-22
3,855985,Derrick Jones Jr.,Phoenix Suns,2016-09-25,2017-12-30
0,817069,Andre Drummond,Chicago Bulls,2022-06-30,
1,817069,Andre Drummond,Brooklyn Nets,2022-02-09,2022-06-30
2,817069,Andre Drummond,Philadelphia 76ers,2021-08-02,2022-02-09
3,817069,Andre Drummond,Los Angeles Lakers,2021-03-28,2021-08-02
4,817069,Andre Drummond,Cleveland Cavaliers,2020-02-05,2021-03-28
5,817069,Andre Drummond,Detroit Pistons,2012-06-27,2020-02-05
1181319,1181319,Dalen Terry,Chicago Bulls,,
0,885251,Tony Bradley,Chicago Bulls,2021-08-18,
1,885251,Tony Bradley,Oklahoma City Thunder,2021-03-24,2021-08-18
2,885251,Tony Bradley,Philadelphia 76ers,2020-11-22,2021-03-24
3,885251,Tony Bradley,Detroit Pistons,2020-11-21,2020-11-22
4,885251,Tony Bradley,Utah Jazz,2017-06-22,2020-11-21
5,885251,Tony Bradley,Los Angeles Lakers,2017-06-21,2017-06-22
0,963001,Marko Simonović,Chicago Bulls,2021-08-17,
1,963001,Marko Simonović,Chicago Bulls,2020-11-18,2021-08-17
0,1133914,Malcolm Hill,Chicago Bulls,2022-01-13,
0,816960,Giannis Antetokounmpo,Milwaukee Bucks,2013-07-29,
0,817159,Jrue Holiday,Milwaukee Bucks,2020-11-16,
1,817159,Jrue Holiday,New Orleans Pelicans,2013-07-11,2020-11-16
2,817159,Jrue Holiday,Philadelphia 76ers,2009-06-24,2013-07-11
0,817236,Brook Lopez,Milwaukee Bucks,2018-07-16,
1,817236,Brook Lopez,Los Angeles Lakers,2017-06-22,2018-07-16
2,817236,Brook Lopez,Brooklyn Nets,2008-06-25,2017-06-22
0,817329,Bobby Portis,Milwaukee Bucks,2020-11-20,
1,817329,Bobby Portis,New York Knicks,2019-06-30,2020-11-20
2,817329,Bobby Portis,Washington Wizards,2019-02-06,2019-06-30
3,817329,Bobby Portis,Chicago Bulls,2015-06-24,2019-02-06
0,817265,Khris Middleton,Milwaukee Bucks,2013-07-30,
1,817265,Khris Middleton,Detroit Pistons,2012-08-14,2013-07-30
0,940814,Grayson Allen,Milwaukee Bucks,2021-01-31,
1,940814,Grayson Allen,Memphis Grizzlies,2019-07-05,2021-01-31
2,940814,Grayson Allen,Utah Jazz,2018-07-01,2019-07-05
0,817039,Pat Connaughton,Milwaukee Bucks,2018-08-07,
1,817039,Pat Connaughton,Portland Trail Blazers,2015-07-08,2018-08-07
0,940801,Jevon Carter,Milwaukee Bucks,2022-02-23,
1,940801,Jevon Carter,Brooklyn Nets,2021-08-05,2022-02-23
2,940801,Jevon Carter,Phoenix Suns,2019-07-06,2021-08-05
3,940801,Jevon Carter,Memphis Grizzlies,2018-06-20,2019-07-06
0,817175,Joe Ingles,Milwaukee Bucks,2022-06-30,
1,817175,Joe Ingles,Portland Trail Blazers,2022-02-08,2022-06-30
2,817175,Joe Ingles,Utah Jazz,2014-10-26,2022-02-08
0,817047,Jae Crowder,Milwaukee Bucks,2023-02-08,
1,817047,Jae Crowder,Phoenix Suns,2020-11-20,2023-02-08
2,817047,Jae Crowder,Miami Heat,2020-02-05,2020-11-20
3,817047,Jae Crowder,Memphis Grizzlies,2019-07-05,2020-02-05
4,817047,Jae Crowder,Utah Jazz,2018-02-07,2019-07-05
5,817047,Jae Crowder,Cleveland Cavaliers,2017-08-21,2018-02-07
6,817047,Jae Crowder,Boston Celtics,2014-09-17,2017-08-21
7,817047,Jae Crowder,Dallas Mavericks,2012-07-19,2014-09-17
0,817068,Goran Dragić,Milwaukee Bucks,2023-03-04,
1,817068,Goran Dragić,Chicago Bulls,2022-06-30,2023-03-04
2,817068,Goran Dragić,Brooklyn Nets,2022-02-21,2022-06-30
3,817068,Goran Dragić,San Antonio Spurs,2022-02-09,2022-02-21
4,817068,Goran Dragić,Toronto Raptors,2021-08-06,2022-02-09
5,817068,Goran Dragić,Miami Heat,2015-02-18,2021-08-06
6,817068,Goran Dragić,Phoenix Suns,2008-09-21,2015-02-18
7,817068,Goran Dragić,Union Olimpija Ljubljana,2006-06-18,2008-09-21
0,817249,Wesley Matthews,Milwaukee Bucks,2021-12-02,
1,817249,Wesley Matthews,Los Angeles Lakers,2020-11-21,2021-12-02
2,817249,Wesley Matthews,Milwaukee Bucks,2019-07-01,2020-11-21
3,817249,Wesley Matthews,Indiana Pacers,2019-02-09,2019-07-01
4,817249,Wesley Matthews,New York Knicks,2019-01-30,2019-02-09
5,817249,Wesley Matthews,Dallas Mavericks,2015-07-08,2019-01-30
6,817249,Wesley Matthews,Portland Trail Blazers,2010-07-09,2015-07-08
7,817249,Wesley Matthews,Utah Jazz,2009-08-31,2010-07-09
1206073,1206073,MarJon Beauchamp,Milwaukee Bucks,,
0,817230,Meyers Leonard,Milwaukee Bucks,2023-02-20,
1,817230,Meyers Leonard,Oklahoma City Thunder,2021-03-17,2023-02-20
2,817230,Meyers Leonard,Miami Heat,2019-07-05,2021-03-17
3,817230,Meyers Leonard,Portland Trail Blazers,2012-07-12,2019-07-05
1179862,1179862,AJ Green,Milwaukee Bucks,,
0,816961,Thanasis Antetokounmpo,Milwaukee Bucks,2019-07-06,
1,816961,Thanasis Antetokounmpo,New York Knicks,2014-06-25,2019-07-06
0,861608,Luka Dončić,Dallas Mavericks,2018-06-25,
1,861608,Luka Dončić,Atlanta Hawks,2018-06-20,2018-06-25
0,817177,Kyrie Irving,Dallas Mavericks,2023-02-04,
1,817177,Kyrie Irving,Brooklyn Nets,2019-06-30,2023-02-04
2,817177,Kyrie Irving,Boston Celtics,2017-08-21,2019-06-30
3,817177,Kyrie Irving,Cleveland Cavaliers,2011-12-09,2017-08-21
0,817132,Tim Hardaway Jr.,Dallas Mavericks,2019-01-30,
1,817132,Tim Hardaway Jr.,New York Knicks,2017-07-25,2019-01-30
2,817132,Tim Hardaway Jr.,Atlanta Hawks,2015-06-24,2017-07-25
3,817132,Tim Hardaway Jr.,New York Knicks,2013-07-07,2015-06-24
0,817455,Christian Wood,Dallas Mavericks,2022-06-15,
1,817455,Christian Wood,Houston Rockets,2020-11-22,2022-06-15
2,817455,Christian Wood,Detroit Pistons,2019-07-16,2020-11-22
3,817455,Christian Wood,New Orleans Pelicans,2019-03-19,2019-07-16
0,817012,Reggie Bullock,Dallas Mavericks,2021-08-05,
1,817012,Reggie Bullock,New York Knicks,2019-06-30,2021-08-05
2,817012,Reggie Bullock,Los Angeles Lakers,2019-02-05,2019-06-30
3,817012,Reggie Bullock,Detroit Pistons,2015-07-08,2019-02-05
4,817012,Reggie Bullock,Phoenix Suns,2015-01-14,2015-07-08
5,817012,Reggie Bullock,Los Angeles Clippers,2013-06-26,2015-01-14
0,1092940,Josh Green,Dallas Mavericks,2020-12-02,
0,861655,Maximilian Kleber,Dallas Mavericks,2017-07-12,
0,817331,Dwight Powell,Dallas Mavericks,2014-12-17,
1,817331,Dwight Powell,Boston Celtics,2014-09-24,2014-12-17
1206072,1206072,Jaden Hardy,Dallas Mavericks,,
0,817160,Justin Holiday,Dallas Mavericks,2023-02-14,
1,817160,Justin Holiday,Houston Rockets,2023-02-08,2023-02-14
2,817160,Justin Holiday,Atlanta Hawks,2022-06-30,2023-02-08
3,817160,Justin Holiday,Sacramento Kings,2022-02-07,2022-06-30
4,817160,Justin Holiday,Indiana Pacers,2019-07-30,2022-02-07
5,817160,Justin Holiday,Memphis Grizzlies,2019-01-03,2019-07-30
6,817160,Justin Holiday,Chicago Bulls,2017-07-09,2019-01-03
7,817160,Justin Holiday,New York Knicks,2016-06-22,2017-07-09
8,817160,Justin Holiday,Chicago Bulls,2016-02-17,2016-06-22
9,817160,Justin Holiday,Atlanta Hawks,2015-07-08,2016-02-17
10,817160,Justin Holiday,Golden State Warriors,2014-07-20,2015-07-08
11,817160,Justin Holiday,Utah Jazz,2013-09-29,2014-07-20
12,817160,Justin Holiday,Philadelphia 76ers,2013-07-14,2013-09-29
13,817160,Justin Holiday,Cleveland Cavaliers,2012-07-13,2013-07-14
14,817160,Justin Holiday,Okapi Aalstar,2011-08-16,2012-07-13
1134025,1134025,McKinley Wright IV,Dallas Mavericks,,
0,846965,Davis Bertans,Dallas Mavericks,2022-02-09,
1,846965,Davis Bertans,Washington Wizards,2019-07-05,2022-02-09
2,846965,Davis Bertans,San Antonio Spurs,2016-07-03,2019-07-05
0,885224,Frank Ntilikina,Dallas Mavericks,2021-10-02,
1,885224,Frank Ntilikina,New York Knicks,2017-07-21,2021-10-02
0,817280,Markieff Morris,Dallas Mavericks,2023-02-04,
1,817280,Markieff Morris,Miami Heat,2021-08-03,2023-02-04
2,817280,Markieff Morris,Los Angeles Lakers,2020-02-22,2021-08-03
3,817280,Markieff Morris,Detroit Pistons,2019-07-03,2020-02-22
4,817280,Markieff Morris,Oklahoma City Thunder,2019-02-06,2019-07-03
5,817280,Markieff Morris,Washington Wizards,2016-02-17,2019-02-06
6,817280,Markieff Morris,Phoenix Suns,2011-06-22,2016-02-17
0,817258,JaVale McGee,Dallas Mavericks,2022-06-30,
1,817258,JaVale McGee,Phoenix Suns,2021-08-15,2022-06-30
2,817258,JaVale McGee,Denver Nuggets,2021-03-24,2021-08-15
3,817258,JaVale McGee,Cleveland Cavaliers,2020-11-21,2021-03-24
4,817258,JaVale McGee,Los Angeles Lakers,2018-07-09,2020-11-21
5,817258,JaVale McGee,Golden State Warriors,2016-09-15,2018-07-09
6,817258,JaVale McGee,Dallas Mavericks,2015-08-12,2016-09-15
7,817258,JaVale McGee,Philadelphia 76ers,2015-02-18,2015-08-12
8,817258,JaVale McGee,Denver Nuggets,2012-03-14,2015-02-18
9,817258,JaVale McGee,Washington Wizards,2008-07-08,2012-03-14
1392408,1392408,A.J. Lawson,Dallas Mavericks,,
0,957958,Theo Pinson,Dallas Mavericks,2021-12-19,
1,957958,Theo Pinson,Boston Celtics,2021-10-08,2021-12-19
2,957958,Theo Pinson,New York Knicks,2021-01-17,2021-10-08
3,957958,Theo Pinson,Westchester Knicks,2020-06-25,2021-01-17
0,988643,Chris Silva,Miami Heat,2021-12-30,
1,988643,Chris Silva,Minnesota Timberwolves,2021-09-19,2021-12-30
2,988643,Chris Silva,Sacramento Kings,2021-03-24,2021-09-19
0,987558,Kevin Porter Jr.,Houston Rockets,2021-01-20,
1,987558,Kevin Porter Jr.,Cleveland Cavaliers,2019-07-02,2021-01-20
2,987558,Kevin Porter Jr.,Milwaukee Bucks,2019-06-19,2019-07-02
1178599,1178599,Jabari Smith Jr.,Houston Rockets,,
0,1133822,Alperen Sengun,Houston Rockets,2021-07-28,
0,1092924,Kenyon Martin Jr.,Houston Rockets,2020-12-02,
0,817428,John Wall,Houston Rockets,2023-02-08,
1,817428,John Wall,Los Angeles Clippers,2022-06-30,2023-02-08
2,817428,John Wall,Houston Rockets,2020-12-02,2022-06-30
3,817428,John Wall,Washington Wizards,2010-06-23,2020-12-02
0,1092887,Jae'Sean Tate,Houston Rockets,2020-12-02,
1178696,1178696,Tari Eason,Houston Rockets,,
0,1133934,Daishen Nix,Houston Rockets,2021-08-24,
1178819,1178819,Tyty Washington,Houston Rockets,,
0,1133853,Josh Christopher,Houston Rockets,2021-07-28,
0,905364,Usman Garuba,Houston Rockets,2021-07-29,
0,817244,Boban Marjanovic,Houston Rockets,2022-06-15,
1,817244,Boban Marjanovic,Dallas Mavericks,2019-07-02,2022-06-15
2,817244,Boban Marjanovic,Philadelphia 76ers,2019-02-05,2019-07-02
3,817244,Boban Marjanovic,Los Angeles Clippers,2018-01-29,2019-02-05
4,817244,Boban Marjanovic,Detroit Pistons,2016-07-11,2018-01-29
5,817244,Boban Marjanovic,San Antonio Spurs,2015-07-16,2016-07-11
0,817208,Frank Kaminsky,Houston Rockets,2023-02-08,
1,817208,Frank Kaminsky,Phoenix Suns,2020-12-22,2023-02-08
2,817208,Frank Kaminsky,Sacramento Kings,2020-12-02,2020-12-22
3,817208,Frank Kaminsky,Phoenix Suns,2019-07-01,2020-12-02
4,817208,Frank Kaminsky,Charlotte Hornets,2015-06-24,2019-07-01
1178691,1178691,Darius Days,Houston Rockets,,
1385033,1385033,Trevor Hudgins,Houston Rockets,,
0,816970,D.J. Augustin,Los Angeles Lakers,2022-02-28,
1,816970,D.J. Augustin,Houston Rockets,2021-03-18,2022-02-28
2,816970,D.J. Augustin,Milwaukee Bucks,2020-11-22,2021-03-18
3,816970,D.J. Augustin,Orlando Magic,2016-07-04,2020-11-22
4,816970,D.J. Augustin,Denver Nuggets,2016-02-17,2016-07-04
5,816970,D.J. Augustin,Oklahoma City Thunder,2015-02-18,2016-02-17
6,816970,D.J. Augustin,Detroit Pistons,2014-07-14,2015-02-18
7,816970,D.J. Augustin,Chicago Bulls,2013-07-21,2014-07-14
8,816970,D.J. Augustin,Indiana Pacers,2012-07-12,2013-07-21
9,816970,D.J. Augustin,Charlotte Hornets,2008-07-07,2012-07-12
0,885244,De'Aaron Fox,Sacramento Kings,2017-06-21,
0,846968,Domantas Sabonis,Sacramento Kings,2022-02-07,
1,846968,Domantas Sabonis,Indiana Pacers,2017-07-02,2022-02-07
2,846968,Domantas Sabonis,Oklahoma City Thunder,2016-06-22,2017-07-02
3,846968,Domantas Sabonis,Unicaja Málaga,2013-07-31,2016-06-22
4,846968,Domantas Sabonis,Clinicas Rincon,2012-07-31,2013-07-31
0,816977,Harrison Barnes,Sacramento Kings,2019-02-05,
1,816977,Harrison Barnes,Dallas Mavericks,2016-07-08,2019-02-05
2,816977,Harrison Barnes,Golden State Warriors,2012-06-27,2016-07-08
0,940788,Kevin Huerter,Sacramento Kings,2022-06-30,
1,940788,Kevin Huerter,Atlanta Hawks,2018-06-30,2022-06-30
1180986,1180986,Keegan Murray,Sacramento Kings,,
0,885258,Malik Monk,Sacramento Kings,2022-06-30,
1,885258,Malik Monk,Los Angeles Lakers,2021-08-02,2022-06-30
2,885258,Malik Monk,Charlotte Hornets,2017-06-21,2021-08-02
0,817240,Trey Lyles,Sacramento Kings,2022-02-09,
1,817240,Trey Lyles,Detroit Pistons,2021-08-05,2022-02-09
2,817240,Trey Lyles,San Antonio Spurs,2019-06-30,2021-08-05
3,817240,Trey Lyles,Denver Nuggets,2017-06-21,2019-06-30
4,817240,Trey Lyles,Utah Jazz,2015-06-24,2017-06-21
0,1132132,Davion Mitchell,Sacramento Kings,2021-07-28,
0,989005,Terence Davis,Sacramento Kings,2021-03-25,
1,989005,Terence Davis,Toronto Raptors,2019-07-10,2021-03-25
2,989005,Terence Davis,Denver Nuggets,2019-06-19,2019-07-10
0,940778,Chimezie Metu,Sacramento Kings,2021-04-12,
1,940778,Chimezie Metu,Sacramento Kings,2020-12-02,2021-04-12
2,940778,Chimezie Metu,San Antonio Spurs,2018-06-20,2020-12-02
0,1133995,Kessler Edwards,Brooklyn Nets,2021-07-28,
0,817163,Richaun Holmes,Sacramento Kings,2019-06-30,
1,817163,Richaun Holmes,Phoenix Suns,2018-07-19,2019-06-30
2,817163,Richaun Holmes,Philadelphia 76ers,2015-06-24,2018-07-19
0,1391264,KZ Okpala,Sacramento Kings,2022-09-13,
1,1391264,KZ Okpala,Oklahoma City Thunder,2022-02-08,2022-09-13
2,1391264,KZ Okpala,Miami Heat,2019-07-06,2022-02-08
3,1391264,KZ Okpala,Phoenix Suns,2019-06-19,2019-07-06
0,817060,Matthew Dellavedova,Melbourne United,2021-07-08,
1,817060,Matthew Dellavedova,Cleveland Cavaliers,2018-12-06,2021-07-08
2,817060,Matthew Dellavedova,Milwaukee Bucks,2016-07-06,2018-12-06
3,817060,Matthew Dellavedova,Cleveland Cavaliers,2013-09-11,2016-07-06
0,817228,Alex Len,Sacramento Kings,2021-08-12,
1,817228,Alex Len,Washington Wizards,2021-01-22,2021-08-12
2,817228,Alex Len,Toronto Raptors,2020-12-02,2021-01-22
3,817228,Alex Len,Sacramento Kings,2020-02-05,2020-12-02
4,817228,Alex Len,Atlanta Hawks,2018-08-02,2020-02-05
5,817228,Alex Len,Phoenix Suns,2013-06-26,2018-08-02
1412282,1412282,PJ Dozier,Sacramento Kings,,
0,1179991,Keon Ellis,Sacramento Kings,2023-01-15,
0,1132138,Neemias Queta,Sacramento Kings,2021-07-28,
0,940841,Deonte Burton,Oklahoma City Thunder,2018-07-06,
0,817232,Damian Lillard,Portland Trail Blazers,2012-07-12,
0,940767,Anfernee Simons,Portland Trail Blazers,2018-06-30,
0,817119,Jerami Grant,Portland Trail Blazers,2022-06-21,
1,817119,Jerami Grant,Detroit Pistons,2020-11-22,2022-06-21
2,817119,Jerami Grant,Denver Nuggets,2019-07-06,2020-11-22
3,817119,Jerami Grant,Oklahoma City Thunder,2017-02-23,2019-07-06
4,817119,Jerami Grant,Philadelphia 76ers,2014-06-25,2017-02-23
0,1092928,Skylar Mays,Atlanta Hawks,2020-12-02,
0,817300,Jusuf Nurkić,Portland Trail Blazers,2017-02-23,
1,817300,Jusuf Nurkić,Denver Nuggets,2014-06-25,2017-02-23
0,987931,Cam Reddish,Portland Trail Blazers,2023-02-08,
1,987931,Cam Reddish,New York Knicks,2022-07-05,2023-02-08
2,987931,Cam Reddish,New York Knicks,2022-01-12,2022-07-05
0,817453,Justise Winslow,Portland Trail Blazers,2022-02-03,
1,817453,Justise Winslow,Los Angeles Clippers,2021-08-07,2022-02-03
2,817453,Justise Winslow,Memphis Grizzlies,2020-02-05,2021-08-07
3,817453,Justise Winslow,Miami Heat,2015-06-25,2020-02-05
1178822,1178822,Shaedon Sharpe,Portland Trail Blazers,,
0,957172,Drew Eubanks,Portland Trail Blazers,2022-03-10,
1,957172,Drew Eubanks,Toronto Raptors,2022-02-09,2022-03-10
1133800,1133800,Trendon Watford,Portland Trail Blazers,,
1178996,1178996,Jeenathan Williams,Portland Trail Blazers,,
0,988678,Nassir Little,Portland Trail Blazers,2019-06-19,
0,940782,Kevin Knox,Portland Trail Blazers,2023-02-08,
1,940782,Kevin Knox,Atlanta Hawks,2022-07-05,2023-02-08
2,940782,Kevin Knox,Atlanta Hawks,2022-01-12,2022-07-05
3,940782,Kevin Knox,New York Knicks,2018-06-20,2022-01-12
0,989085,Matisse Thybulle,Portland Trail Blazers,2023-02-08,
1,989085,Matisse Thybulle,Philadelphia 76ers,2019-07-17,2023-02-08
2,989085,Matisse Thybulle,Boston Celtics,2019-06-19,2019-07-17
1183180,1183180,Justin Minaya,Portland Trail Blazers,,
0,1133158,Olivier Sarr,Portland Trail Blazers,2023-02-24,
1,1133158,Olivier Sarr,Oklahoma City Thunder,2021-12-26,2023-02-24
0,1134001,Keon Johnson,Portland Trail Blazers,2022-02-03,
1,1134001,Keon Johnson,Los Angeles Clippers,2021-07-28,2022-02-03
1183277,1183277,Jabari Walker,Portland Trail Blazers,,
1180127,1180127,John Butler,Portland Trail Blazers,,
0,846963,Ryan Arcidiacono,Portland Trail Blazers,2023-02-08,
1,846963,Ryan Arcidiacono,New York Knicks,2022-01-05,2023-02-08
2,846963,Ryan Arcidiacono,Boston Celtics,2021-09-27,2022-01-05
3,846963,Ryan Arcidiacono,Chicago Bulls,2017-07-24,2021-09-27
4,846963,Ryan Arcidiacono,San Antonio Spurs,2016-07-13,2017-07-24
0,1133781,Greg Brown III,Portland Trail Blazers,2021-07-28,
1485076,1485076,Jeenathan Williams,Portland Trail Blazers,,
1003734,1003734,Ibou Dianko Badji,Portland Trail Blazers,,
0,987102,Ja Morant,Memphis Grizzlies,2019-06-19,
0,1092872,Desmond Bane,Memphis Grizzlies,2020-11-24,
1,1092872,Desmond Bane,Boston Celtics,2020-11-17,2020-11-24
0,940785,Jaren Jackson Jr.,Memphis Grizzlies,2018-06-20,
0,885254,Dillon Brooks,Memphis Grizzlies,2017-06-22,
1,885254,Dillon Brooks,Houston Rockets,2017-06-21,2017-06-22
0,816938,Steven Adams,Memphis Grizzlies,2021-08-06,
1,816938,Steven Adams,New Orleans Pelicans,2020-11-20,2021-08-06
2,816938,Steven Adams,Oklahoma City Thunder,2013-07-11,2020-11-20
0,817204,Tyus Jones,Memphis Grizzlies,2019-07-09,
1,817204,Tyus Jones,Minnesota Timberwolves,2015-06-24,2019-07-09
0,885256,Luke Kennard,Memphis Grizzlies,2023-02-08,
1,885256,Luke Kennard,Los Angeles Clippers,2020-11-21,2023-02-08
2,885256,Luke Kennard,Detroit Pistons,2017-06-21,2020-11-21
0,1133988,Santi Aldama,Memphis Grizzlies,2021-07-28,
0,987934,Brandon Clarke,Memphis Grizzlies,2019-06-19,
0,1092873,Xavier Tillman,Memphis Grizzlies,2020-11-18,
1,1092873,Xavier Tillman,Sacramento Kings,2020-11-17,2020-11-18
988875,988875,John Konchar,Memphis Grizzlies,,
1178033,1178033,David Roddy,Memphis Grizzlies,,
0,1134024,Ziaire Williams,Memphis Grizzlies,2021-07-28,
1179536,1179536,Jake Laravia,Memphis Grizzlies,,
1181091,1181091,Kenneth Lofton,Memphis Grizzlies,,
1180179,1180179,Kennedy Chandler,Memphis Grizzlies,,
1178858,1178858,Vince Williams,Memphis Grizzlies,,
0,817074,Kevin Durant,Phoenix Suns,2023-02-08,
1,817074,Kevin Durant,Brooklyn Nets,2019-06-30,2023-02-08
2,817074,Kevin Durant,Golden State Warriors,2016-07-04,2019-06-30
3,817074,Kevin Durant,Oklahoma City Thunder,2007-06-27,2016-07-04
