,player_id,player_name,team,start,end
0,817000,Devin Booker,Phoenix Suns,2015-07-12,
0,940812,Deandre Ayton,Phoenix Suns,2018-07-01,
0,817315,Chris Paul,Phoenix Suns,2020-11-15,
1,817315,Chris Paul,Oklahoma City Thunder,2019-07-11,2020-11-15
2,817315,Chris Paul,Houston Rockets,2017-06-28,2019-07-11
3,817315,Chris Paul,Los Angeles Clippers,2011-12-13,2017-06-28
4,817315,Chris Paul,New Orleans Pelicans,2005-06-27,2011-12-13
0,905846,Torrey Craig,Phoenix Suns,2022-02-09,
1,905846,Torrey Craig,Indiana Pacers,2021-08-19,2022-02-09
2,905846,Torrey Craig,Phoenix Suns,2021-03-17,2021-08-19
3,905846,Torrey Craig,Milwaukee Bucks,2020-11-22,2021-03-17
4,905846,Torrey Craig,Denver Nuggets,2017-06-27,2020-11-22
0,817317,Cameron Payne,Phoenix Suns,2020-06-29,
1,817317,Cameron Payne,Toronto Raptors,2019-07-24,2020-06-29
2,817317,Cameron Payne,Cleveland Cavaliers,2019-01-05,2019-07-24
3,817317,Cameron Payne,Chicago Bulls,2017-02-23,2019-01-05
4,817317,Cameron Payne,Oklahoma City Thunder,2015-07-09,2017-02-23
0,817352,Terrence Ross,Orlando Magic,2017-02-23,
1,817352,Terrence Ross,Toronto Raptors,2012-06-27,2017-02-23
0,851371,Damion Lee,Phoenix Suns,2022-07-01,
1,851371,Damion Lee,Golden State Warriors,2018-07-13,2022-07-01
0,940768,Landry Shamet,Phoenix Suns,2021-07-28,
1,940768,Landry Shamet,Brooklyn Nets,2020-11-21,2021-07-28
2,940768,Landry Shamet,Los Angeles Clippers,2019-02-05,2020-11-21
3,940768,Landry Shamet,Philadelphia 76ers,2018-06-30,2019-02-05
0,940774,Josh Okogie,Phoenix Suns,2022-06-30,
1,940774,Josh Okogie,Minnesota Timberwolves,2018-06-20,2022-06-30
0,817429,TJ Warren,Phoenix Suns,2023-02-08,
1,817429,TJ Warren,Brooklyn Nets,2022-07-04,2023-02-08
2,817429,TJ Warren,Indiana Pacers,2019-06-19,2022-07-04
3,817429,TJ Warren,Phoenix Suns,2014-06-25,2019-06-19
0,1092952,Saben Lee,Phoenix Suns,2023-01-15,
1,1092952,Saben Lee,Detroit Pistons,2020-12-02,2023-01-15
0,954950,Jock Landale,Phoenix Suns,2022-06-30,
1,954950,Jock Landale,San Antonio Spurs,2021-08-03,2022-06-30
2,954950,Jock Landale,Melbourne United,2020-12-09,2021-08-03
3,954950,Jock Landale,Kauno Žalgiris,2019-05-19,2020-12-09
1133932,1133932,Duane Washington Jr.,Phoenix Suns,,
0,988996,Darius Bazley,Phoenix Suns,2023-02-08,
1,988996,Darius Bazley,Oklahoma City Thunder,2019-06-21,2023-02-08
2,988996,Darius Bazley,Memphis Grizzlies,2019-06-20,2019-06-21
3,988996,Darius Bazley,Utah Jazz,2019-06-19,2019-06-20
1133767,1133767,Ish Wainright,Phoenix Suns,,
0,816990,Bismack Biyombo,Phoenix Suns,2021-12-31,
1,816990,Bismack Biyombo,Charlotte Hornets,2018-07-06,2021-12-31
2,816990,Bismack Biyombo,Orlando Magic,2016-07-04,2018-07-06
3,816990,Bismack Biyombo,Toronto Raptors,2015-07-17,2016-07-04
4,816990,Bismack Biyombo,Charlotte Hornets,2011-09-18,2015-07-17
0,1180100,Adonis Arms,Phoenix Suns,2023-02-14,
0,817199,Nikola Jokic,Denver Nuggets,2015-07-27,
0,846917,Jamal Murray,Denver Nuggets,2016-06-22,
0,940773,Michael Porter Jr.,Denver Nuggets,2018-07-02,
0,817114,Aaron Gordon,Denver Nuggets,2021-03-24,
1,817114,Aaron Gordon,Orlando Magic,2014-06-25,2021-03-24
0,817020,Kentavious Caldwell-Pope,Denver Nuggets,2022-06-28,
1,817020,Kentavious Caldwell-Pope,Washington Wizards,2021-07-29,2022-06-28
2,817020,Kentavious Caldwell-Pope,Los Angeles Lakers,2017-07-12,2021-07-29
3,817020,Kentavious Caldwell-Pope,Detroit Pistons,2013-06-26,2017-07-12
0,940805,Bruce Brown,Denver Nuggets,2022-06-30,
1,940805,Bruce Brown,Brooklyn Nets,2020-11-16,2022-06-30
2,940805,Bruce Brown,Detroit Pistons,2018-07-05,2020-11-16
0,817180,Reggie Jackson,Denver Nuggets,2023-02-14,
1,817180,Reggie Jackson,Charlotte Hornets,2023-02-08,2023-02-14
2,817180,Reggie Jackson,Los Angeles Clippers,2020-02-17,2023-02-08
3,817180,Reggie Jackson,Detroit Pistons,2015-02-18,2020-02-17
4,817180,Reggie Jackson,Oklahoma City Thunder,2011-06-22,2015-02-18
0,885216,Thomas Bryant,Denver Nuggets,2023-02-08,
1,885216,Thomas Bryant,Los Angeles Lakers,2022-06-30,2023-02-08
2,885216,Thomas Bryant,Washington Wizards,2018-07-01,2022-06-30
3,885216,Thomas Bryant,Los Angeles Lakers,2017-07-21,2018-07-01
4,885216,Thomas Bryant,Utah Jazz,2017-06-21,2017-07-21
0,817126,Jeff Green,Denver Nuggets,2021-08-11,
1,817126,Jeff Green,Brooklyn Nets,2020-11-22,2021-08-11
2,817126,Jeff Green,Houston Rockets,2019-08-17,2020-11-22
3,817126,Jeff Green,Utah Jazz,2019-07-02,2019-08-17
4,817126,Jeff Green,Washington Wizards,2018-07-09,2019-07-02
5,817126,Jeff Green,Cleveland Cavaliers,2017-06-30,2018-07-09
6,817126,Jeff Green,Orlando Magic,2016-07-04,2017-06-30
7,817126,Jeff Green,Los Angeles Clippers,2016-02-17,2016-07-04
8,817126,Jeff Green,Memphis Grizzlies,2015-01-11,2016-02-17
9,817126,Jeff Green,Boston Celtics,2011-02-24,2015-01-11
10,817126,Jeff Green,Oklahoma City Thunder,2007-06-27,2011-02-24
0,817205,DeAndre Jordan,Denver Nuggets,2022-06-30,
1,817205,DeAndre Jordan,Philadelphia 76ers,2022-03-03,2022-06-30
2,817205,DeAndre Jordan,Los Angeles Lakers,2021-09-08,2022-03-03
3,817205,DeAndre Jordan,Brooklyn Nets,2019-06-30,2021-09-08
4,817205,DeAndre Jordan,New York Knicks,2019-01-30,2019-06-30
5,817205,DeAndre Jordan,Dallas Mavericks,2018-06-30,2019-01-30
6,817205,DeAndre Jordan,Los Angeles Clippers,2008-06-25,2018-06-30
1182729,1182729,Christian Braun,Denver Nuggets,,
0,885211,Vlatko Čančar,Denver Nuggets,2019-07-31,
1,885211,Vlatko Čančar,San Pablo Burgos,2018-06-12,2019-07-31
2,885211,Vlatko Čančar,Denver Nuggets,2017-06-21,2018-06-12
3,885211,Vlatko Čančar,KK Mega Soccerbet,2016-06-29,2017-06-21
4,885211,Vlatko Čančar,KK Cedevita Olimpija,2015-04-15,2016-06-29
0,1092914,Zeke Nnaji,Denver Nuggets,2020-12-02,
1178030,1178030,Peyton Watson,Denver Nuggets,,
0,817376,Ish Smith,Denver Nuggets,2022-06-28,
1,817376,Ish Smith,Washington Wizards,2022-02-09,2022-06-28
2,817376,Ish Smith,Charlotte Hornets,2021-08-03,2022-02-09
3,817376,Ish Smith,Washington Wizards,2019-07-07,2021-08-03
4,817376,Ish Smith,Detroit Pistons,2016-07-08,2019-07-07
5,817376,Ish Smith,Philadelphia 76ers,2015-12-23,2016-07-08
6,817376,Ish Smith,New Orleans Pelicans,2015-09-24,2015-12-23
7,817376,Ish Smith,Philadelphia 76ers,2015-02-18,2015-09-24
8,817376,Ish Smith,Oklahoma City Thunder,2014-07-18,2015-02-18
9,817376,Ish Smith,Phoenix Suns,2013-08-28,2014-07-18
10,817376,Ish Smith,Houston Rockets,2010-08-22,2013-08-28
1184816,1184816,Jackson Thomas White,Denver Nuggets,,
0,1178405,Collin Gillespie,Denver Nuggets,2023-02-14,
0,940794,Shai Gilgeous-Alexander,Oklahoma City Thunder,2019-07-05,
1,940794,Shai Gilgeous-Alexander,Los Angeles Clippers,2018-07-02,2019-07-05
2,940794,Shai Gilgeous-Alexander,Charlotte Hornets,2018-06-20,2018-07-02
0,1133812,Josh Giddey,Oklahoma City Thunder,2021-07-28,
1178085,1178085,Jalen Williams,Oklahoma City Thunder,,
989021,989021,Luguentz Dort,Oklahoma City Thunder,,
0,957474,Kenrich Williams,Oklahoma City Thunder,2020-12-02,
0,972550,Aleksej Pokuševski,Oklahoma City Thunder,2020-11-20,
1,972550,Aleksej Pokuševski,Minnesota Timberwolves,2020-11-19,2020-11-20
0,1092943,Isaiah Joe,Oklahoma City Thunder,2022-10-14,
1,1092943,Isaiah Joe,Philadelphia 76ers,2020-12-02,2022-10-14
0,1133847,Tre Mann,Oklahoma City Thunder,2021-07-28,
0,1133815,Aaron Wiggins,Oklahoma City Thunder,2021-07-28,
0,1133825,Jeremiah Robinson-Earl,Oklahoma City Thunder,2021-07-28,
1178575,1178575,Jaylin Williams,Oklahoma City Thunder,,
0,846947,Dario Šarić,Oklahoma City Thunder,2023-02-08,
1,846947,Dario Šarić,Phoenix Suns,2019-06-20,2023-02-08
2,846947,Dario Šarić,Minnesota Timberwolves,2018-11-09,2019-06-20
3,846947,Dario Šarić,Philadelphia 76ers,2016-07-14,2018-11-09
4,846947,Dario Šarić,Anadolu Efes Istanbul,2014-06-23,2016-07-14
5,846947,Dario Šarić,KK Cibona,2012-10-31,2014-06-23
6,846947,Dario Šarić,KK Zagreb,2011-07-31,2012-10-31
1191132,1191132,Ousmane Dieng,Oklahoma City Thunder,,
0,1136397,Jared Butler,Utah Jazz,2021-07-29,
1,1136397,Jared Butler,New Orleans Pelicans,2021-07-28,2021-07-29
0,1182205,Lindy Waters III,Oklahoma City Thunder,2022-02-10,
0,885243,Justin Jackson,Oklahoma City Thunder,2023-02-08,
1,885243,Justin Jackson,Phoenix Suns,2022-01-03,2023-02-08
2,885243,Justin Jackson,Boston Celtics,2021-12-18,2022-01-03
3,885243,Justin Jackson,Milwaukee Bucks,2021-04-20,2021-12-18
4,885243,Justin Jackson,Oklahoma City Thunder,2020-11-26,2021-04-20
5,885243,Justin Jackson,Dallas Mavericks,2019-02-06,2020-11-26
6,885243,Justin Jackson,Sacramento Kings,2017-06-22,2019-02-06
7,885243,Justin Jackson,Portland Trail Blazers,2017-06-21,2017-06-22
0,1181394,Chet Holmgren,Oklahoma City Thunder,2022-06-23,
0,1092944,Tyrese Haliburton,Indiana Pacers,2022-02-07,
1,1092944,Tyrese Haliburton,Sacramento Kings,2020-12-02,2022-02-07
0,846905,Buddy Hield,Indiana Pacers,2022-02-07,
1,846905,Buddy Hield,Sacramento Kings,2017-02-23,2022-02-07
2,846905,Buddy Hield,New Orleans Pelicans,2016-06-22,2017-02-23
0,817414,Myles Turner,Indiana Pacers,2015-06-24,
1181316,1181316,Bennedict Mathurin,Indiana Pacers,,
1181383,1181383,Andrew Nembhard,Indiana Pacers,,
0,1092913,Aaron Nesmith,Indiana Pacers,2022-06-30,
1,1092913,Aaron Nesmith,Boston Celtics,2020-12-02,2022-06-30
0,823344,TJ McConnell,Indiana Pacers,2019-07-03,
1,823344,TJ McConnell,Philadelphia 76ers,2015-09-26,2019-07-03
0,993675,Jordan Nwora,Indiana Pacers,2023-02-08,
1,993675,Jordan Nwora,Milwaukee Bucks,2020-12-03,2023-02-08
0,1092897,Jalen Smith,Indiana Pacers,2022-02-09,
1,1092897,Jalen Smith,Phoenix Suns,2020-12-02,2022-02-09
0,1133920,Chris Duarte,Indiana Pacers,2021-07-28,
0,817154,George Hill,Indiana Pacers,2023-02-08,
1,817154,George Hill,Milwaukee Bucks,2021-08-04,2023-02-08
2,817154,George Hill,Philadelphia 76ers,2021-03-24,2021-08-04
3,817154,George Hill,Oklahoma City Thunder,2020-12-02,2021-03-24
4,817154,George Hill,Milwaukee Bucks,2018-12-06,2020-12-02
5,817154,George Hill,Cleveland Cavaliers,2018-02-07,2018-12-06
6,817154,George Hill,Sacramento Kings,2017-07-04,2018-02-07
7,817154,George Hill,Utah Jazz,2016-07-04,2017-07-04
8,817154,George Hill,Indiana Pacers,2011-06-22,2016-07-04
9,817154,George Hill,San Antonio Spurs,2008-09-22,2011-06-22
0,1133916,Isaiah Jackson,Indiana Pacers,2021-07-28,
0,989900,Oshae Brissett,Indiana Pacers,2021-04-01,
0,861455,Daniel Theis,Indiana Pacers,2022-06-30,
1,861455,Daniel Theis,Boston Celtics,2022-02-09,2022-06-30
2,861455,Daniel Theis,Houston Rockets,2021-08-06,2022-02-09
3,861455,Daniel Theis,Chicago Bulls,2021-03-24,2021-08-06
4,861455,Daniel Theis,Boston Celtics,2017-06-30,2021-03-24
0,817172,Serge Ibaka,Indiana Pacers,2023-02-08,
1,817172,Serge Ibaka,Milwaukee Bucks,2022-02-09,2023-02-08
2,817172,Serge Ibaka,Los Angeles Clippers,2020-11-22,2022-02-09
3,817172,Serge Ibaka,Toronto Raptors,2017-02-23,2020-11-22
4,817172,Serge Ibaka,Orlando Magic,2016-07-04,2017-02-23
5,817172,Serge Ibaka,Oklahoma City Thunder,2009-06-30,2016-07-04
6,817172,Serge Ibaka,ICL Manresa,2008-06-30,2009-06-30
7,817172,Serge Ibaka,Oklahoma City Thunder,2008-06-25,2008-06-30
1189206,1189206,Trevelin Queen,Indiana Pacers,,
0,817191,James Johnson,Brooklyn Nets,2021-08-05,
1,817191,James Johnson,New Orleans Pelicans,2021-03-25,2021-08-05
2,817191,James Johnson,Dallas Mavericks,2020-11-21,2021-03-25
3,817191,James Johnson,Oklahoma City Thunder,2020-11-20,2020-11-21
4,817191,James Johnson,Minnesota Timberwolves,2020-02-05,2020-11-20
5,817191,James Johnson,Miami Heat,2017-11-16,2020-02-05
6,817191,James Johnson,Toronto Raptors,2014-07-16,2017-11-16
7,817191,James Johnson,Memphis Grizzlies,2013-12-15,2014-07-16
8,817191,James Johnson,Rio Grande Valley Vipers,2013-11-15,2013-12-15
9,817191,James Johnson,Atlanta Hawks,2013-09-29,2013-11-15
10,817191,James Johnson,Sacramento Kings,2012-06-15,2013-09-29
11,817191,James Johnson,Toronto Raptors,2011-02-01,2012-06-15
12,817191,James Johnson,Chicago Bulls,2009-07-27,2011-02-01
0,1133928,Terry Taylor,Indiana Pacers,2023-02-24,
1179821,1179821,Kendall Brown,Indiana Pacers,,
0,817081,Joel Embiid,Philadelphia 76ers,2014-08-25,
0,817133,James Harden,Philadelphia 76ers,2022-02-09,
1,817133,James Harden,Brooklyn Nets,2021-01-13,2022-02-09
2,817133,James Harden,Houston Rockets,2012-10-30,2021-01-13
3,817133,James Harden,Oklahoma City Thunder,2009-06-24,2012-10-30
0,1092926,Tyrese Maxey,Philadelphia 76ers,2020-12-02,
0,817141,Tobias Harris,Philadelphia 76ers,2019-02-05,
1,817141,Tobias Harris,Los Angeles Clippers,2018-01-29,2019-02-05
2,817141,Tobias Harris,Detroit Pistons,2016-02-15,2018-01-29
3,817141,Tobias Harris,Orlando Magic,2013-02-20,2016-02-15
4,817141,Tobias Harris,Milwaukee Bucks,2011-06-22,2013-02-20
0,940779,De'Anthony Melton,Philadelphia 76ers,2022-06-23,
1,940779,De'Anthony Melton,Memphis Grizzlies,2019-07-06,2022-06-23
2,940779,De'Anthony Melton,Phoenix Suns,2018-08-30,2019-07-06
3,940779,De'Anthony Melton,Houston Rockets,2018-06-20,2018-08-30
0,1000050,Louis King,Sacramento Kings,2021-04-30,
0,989009,Jalen McDaniels,Philadelphia 76ers,2023-02-08,
1,989009,Jalen McDaniels,Charlotte Hornets,2019-06-19,2023-02-08
0,940777,Shake Milton,Philadelphia 76ers,2018-06-30,
1,940777,Shake Milton,Dallas Mavericks,2018-06-20,2018-06-30
0,817412,PJ Tucker,Philadelphia 76ers,2022-06-30,
1,817412,PJ Tucker,Miami Heat,2021-08-06,2022-06-30
2,817412,PJ Tucker,Milwaukee Bucks,2021-03-17,2021-08-06
3,817412,PJ Tucker,Houston Rockets,2017-07-01,2021-03-17
4,817412,PJ Tucker,Toronto Raptors,2017-02-23,2017-07-01
5,817412,PJ Tucker,Phoenix Suns,2012-07-31,2017-02-23
6,817412,PJ Tucker,Brose Baskets Bamberg,2011-06-30,2012-07-31
7,817412,PJ Tucker,Sutor Montegranaro,2011-02-28,2011-06-30
8,817412,PJ Tucker,Aris BC,2010-07-31,2011-02-28
9,817412,PJ Tucker,Bnei Herzelia,2010-02-28,2010-07-31
10,817412,PJ Tucker,BC Donetsk,2008-07-31,2010-02-28
11,817412,PJ Tucker,Hapoel Unet Holon,2007-07-31,2008-07-31
12,817412,PJ Tucker,Toronto Raptors,2006-07-25,2007-07-31
0,846946,Georges Niang,Philadelphia 76ers,2021-08-08,
1,846946,Georges Niang,Utah Jazz,2018-06-12,2021-08-08
2,846946,Georges Niang,Santa Cruz Warriors,2017-10-13,2018-06-12
3,846946,Georges Niang,Golden State Warriors,2017-08-15,2017-10-13
4,846946,Georges Niang,Indiana Pacers,2016-06-22,2017-08-15
0,1132153,Mac McClung,Philadelphia 76ers,2023-02-14,
1,1132153,Mac McClung,Los Angeles Lakers,2022-04-08,2023-02-14
2,1132153,Mac McClung,Chicago Bulls,2021-12-22,2022-04-08
0,846983,Danuel House,Philadelphia 76ers,2022-06-30,
1,846983,Danuel House,Utah Jazz,2022-01-05,2022-06-30
2,846983,Danuel House,New York Knicks,2021-12-22,2022-01-05
3,846983,Danuel House,Houston Rockets,2019-03-12,2021-12-22
4,846983,Danuel House,Phoenix Suns,2016-09-22,2019-03-12
0,817136,Montrezl Harrell,Charlotte Hornets,2022-02-09,
1,817136,Montrezl Harrell,Washington Wizards,2021-07-29,2022-02-09
2,817136,Montrezl Harrell,Los Angeles Lakers,2020-11-19,2021-07-29
3,817136,Montrezl Harrell,Los Angeles Clippers,2017-06-28,2020-11-19
4,817136,Montrezl Harrell,Houston Rockets,2015-06-24,2017-06-28
0,1092906,Paul Reed,Philadelphia 76ers,2020-12-02,
0,846950,Furkan Korkmaz,Philadelphia 76ers,2016-06-22,
1,846950,Furkan Korkmaz,Anadolu Efes Istanbul,2012-01-19,2016-06-22
0,1133927,Jaden Springer,Philadelphia 76ers,2021-07-28,
0,817338,Julius Randle,New York Knicks,2019-06-30,
1,817338,Julius Randle,New Orleans Pelicans,2018-07-07,2019-06-30
2,817338,Julius Randle,Los Angeles Lakers,2014-07-12,2018-07-07
0,940803,Jalen Brunson,New York Knicks,2022-06-30,
1,940803,Jalen Brunson,Dallas Mavericks,2018-06-20,2022-06-30
0,988995,RJ Barrett,New York Knicks,2019-06-19,
0,1092912,Immanuel Quickley,New York Knicks,2020-12-02,
0,885214,Josh Hart,New York Knicks,2023-02-08,
1,885214,Josh Hart,Portland Trail Blazers,2022-02-07,2023-02-08
2,885214,Josh Hart,New Orleans Pelicans,2019-06-14,2022-02-07
3,885214,Josh Hart,Los Angeles Lakers,2017-06-22,2019-06-14
4,885214,Josh Hart,Utah Jazz,2017-06-21,2017-06-22
0,1133792,Quentin Grimes,New York Knicks,2021-07-28,
0,940771,Mitchell Robinson,New York Knicks,2018-07-07,
0,861639,Isaiah Hartenstein,New York Knicks,2022-06-30,
1,861639,Isaiah Hartenstein,Los Angeles Clippers,2021-09-13,2022-06-30
2,861639,Isaiah Hartenstein,Cleveland Cavaliers,2021-03-24,2021-09-13
3,861639,Isaiah Hartenstein,Denver Nuggets,2020-12-23,2021-03-24
4,861639,Isaiah Hartenstein,No team,2020-06-30,2020-12-23
5,861639,Isaiah Hartenstein,Houston Rockets,2017-06-30,2020-06-30
0,817094,Evan Fournier,New York Knicks,2021-08-05,
1,817094,Evan Fournier,Boston Celtics,2021-03-24,2021-08-05
2,817094,Evan Fournier,Orlando Magic,2014-06-25,2021-03-24
3,817094,Evan Fournier,Denver Nuggets,2012-06-27,2014-06-25
0,1092877,Obi Toppin,New York Knicks,2020-12-02,
0,1133798,Jericho Sims,New York Knicks,2021-07-28,
0,817351,Derrick Rose,New York Knicks,2021-02-07,
1,817351,Derrick Rose,Detroit Pistons,2019-06-30,2021-02-07
2,817351,Derrick Rose,Minnesota Timberwolves,2018-03-07,2019-06-30
3,817351,Derrick Rose,Utah Jazz,2018-02-07,2018-03-07
4,817351,Derrick Rose,Cleveland Cavaliers,2017-07-24,2018-02-07
5,817351,Derrick Rose,New York Knicks,2016-06-22,2017-07-24
6,817351,Derrick Rose,Chicago Bulls,2008-06-22,2016-06-22
0,1133771,Miles McBride,New York Knicks,2021-07-28,
0,1092954,Jalen Harris,New York Knicks,2023-01-15,
1,1092954,Jalen Harris,Vanoli Cremona,2021-08-13,2023-01-15
2,1092954,Jalen Harris,Toronto Raptors,2020-12-02,2021-08-13
0,885203,Jayson Tatum,Boston Celtics,2017-06-21,
0,846898,Jaylen Brown,Boston Celtics,2016-06-21,
0,817375,Marcus Smart,Boston Celtics,2014-06-25,
0,846931,Malcolm Brogdon,Boston Celtics,2022-06-30,
1,846931,Malcolm Brogdon,Indiana Pacers,2019-06-30,2022-06-30
2,846931,Malcolm Brogdon,Milwaukee Bucks,2016-06-22,2019-06-30
0,885248,Derrick White,Boston Celtics,2022-02-09,
1,885248,Derrick White,San Antonio Spurs,2017-06-21,2022-02-09
0,817165,Al Horford,Boston Celtics,2021-06-17,
1,817165,Al Horford,Oklahoma City Thunder,2020-11-19,2021-06-17
2,817165,Al Horford,Philadelphia 76ers,2019-06-30,2020-11-19
3,817165,Al Horford,Boston Celtics,2016-07-08,2019-06-30
4,817165,Al Horford,Atlanta Hawks,2007-06-27,2016-07-08
0,989079,Grant Williams,Boston Celtics,2019-06-19,
0,940756,Robert Williams III,Boston Celtics,2018-07-04,
1133791,1133791,Sam Hauser,Boston Celtics,,
0,817287,Mike Muscala,Boston Celtics,2023-02-08,
1,817287,Mike Muscala,Oklahoma City Thunder,2019-06-30,2023-02-08
2,817287,Mike Muscala,Los Angeles Lakers,2019-02-06,2019-06-30
3,817287,Mike Muscala,Los Angeles Clippers,2019-02-05,2019-02-06
4,817287,Mike Muscala,Philadelphia 76ers,2018-07-24,2019-02-05
5,817287,Mike Muscala,Atlanta Hawks,2013-06-26,2018-07-24
0,1092911,Payton Pritchard,Boston Celtics,2020-12-02,
0,817127,Blake Griffin,Boston Celtics,2022-09-29,
1,817127,Blake Griffin,Brooklyn Nets,2021-03-07,2022-09-29
2,817127,Blake Griffin,Detroit Pistons,2018-01-29,2021-03-07
3,817127,Blake Griffin,Los Angeles Clippers,2009-06-24,2018-01-29
0,905898,Luke Kornet,Boston Celtics,2022-02-10,
1,905898,Luke Kornet,Milwaukee Bucks,2022-01-02,2022-02-10
2,905898,Luke Kornet,Boston Celtics,2021-03-24,2022-01-02
3,905898,Luke Kornet,No team,2021-01-31,2021-03-24
4,905898,Luke Kornet,Chicago Bulls,2019-07-06,2021-01-31
5,905898,Luke Kornet,New York Knicks,2017-07-02,2019-07-06
0,817422,Noah Vonleh,Brooklyn Nets,2021-02-08,
1,817422,Noah Vonleh,Chicago Bulls,2020-11-26,2021-02-08
2,817422,Noah Vonleh,Denver Nuggets,2020-02-04,2020-11-26
3,817422,Noah Vonleh,Minnesota Timberwolves,2019-07-07,2020-02-04
4,817422,Noah Vonleh,New York Knicks,2018-07-23,2019-07-07
5,817422,Noah Vonleh,Chicago Bulls,2018-02-07,2018-07-23
6,817422,Noah Vonleh,Portland Trail Blazers,2015-06-23,2018-02-07
7,817422,Noah Vonleh,Charlotte Hornets,2014-07-24,2015-06-23
1391265,1391265,Mfiondu Kabengele,Boston Celtics,,
1179998,1179998,JD Davison,Boston Celtics,,
1133778,1133778,Justin Champagnie,Boston Celtics,,
0,817101,Danilo Gallinari,Boston Celtics,2022-06-30,
1,817101,Danilo Gallinari,San Antonio Spurs,2022-06-28,2022-06-30
2,817101,Danilo Gallinari,Atlanta Hawks,2020-11-20,2022-06-28
